,X변화량,Z변화량
150,0.014846309794885548,0.015018093521769194
151,0.03863478255294084,0.00013837094580138043
152,0.012861680578222567,0.0001466615256764392
153,0.008631650754423015,0.005981594995460471
154,0.01765180967524016,0.0017834088229742306
155,0.019669991869909864,0.00754034078069421
156,0.004961131555104692,0.012011649014133985
157,0.015140634163365807,0.003566233802294816
158,0.007338683803688906,0.0025448577154387753
159,0.024033056308262413,0.007529364520014958
160,0.002584167955257455,0.010865330385499306
161,0.012667426495025502,0.0022382230287933957
162,0.031686078537488394,0.0006088321615258518
163,0.013615445285900751,0.003645870076587343
164,0.03585223997332765,5.721667801106278e-06
165,0.002243634660925642,0.004304679254824695
166,0.004118186563776938,0.004183940387348928
167,0.038467017662907,0.01151001054733003
168,0.027279748416969174,0.004667129394712699
169,0.02571747466907548,0.014585932449692418
170,0.04486092024377403,0.0008128271339438164
171,0.033767246147012875,0.007407691502694158
172,0.008248440426661618,0.003923546118034915
173,0.0023696054906352515,0.006622888864102894
174,0.012663600278235265,0.008404195849925244
175,0.02357920813206582,0.006761376578634515
176,0.001031606911523597,0.004321260414574812
177,0.0261224650001044,0.0036991166177562373
178,0.03007053207889976,0.008850836244600702
179,0.03699274690118892,0.006989425909562863
180,0.0011369750354396357,0.016176672867120212
181,0.026259914480184776,0.005155456226224375
182,0.04396470254175139,0.006196566228557687
183,0.01810183163464657,0.0020016495805290635
184,0.019845703517892666,0.0018048942694106618
185,0.02040021062810965,0.009178022227837035
186,0.04202804819715067,0.009669268277614718
187,0.06367148495772129,0.0021665270281843174
188,0.02687416943720322,0.026520397332877144
189,0.04868301649285972,0.005040555795280399
190,0.05006398642976956,0.003524780902919966
191,0.010698396469892013,0.004257971762571033
192,0.012239184538886616,0.0023709890755247987
193,0.023062668865382774,0.0023748424436353943
194,0.004673870971467875,0.0012834051183989725
195,0.012710103528455141,0.007144494783845046
196,0.013415893364071063,0.013898865238641589
197,0.02299350263878991,0.015976998337736026
198,0.01142920387682872,0.011064187533769143
199,0.01619225513194611,0.0027690536782563058
200,0.04534331788371332,0.0051375906104373925
201,0.0027448690604476855,0.001982032433782477
202,0.003226678051650056,0.0019738586226381027
203,0.0018056800006268636,0.008371267067886379
204,2.8843788111077018e-05,0.004960685983526725
205,0.041398782697339764,0.00594854944469092
206,0.02444393312666099,0.004337140961940822
207,0.06202827200849548,0.010916942164439503
208,0.031095958178685323,0.011984908974818742
209,0.009018981623343136,0.02210210210314556
210,0.004211193064216745,0.008080980003530192
211,0.008083030131575686,0.004027353519568733
212,0.023984787111831718,0.010853186437513429
213,0.02154630971897209,0.00028001141606037727
214,0.013172487111337783,0.006990476828138581
215,0.012599731890275079,0.0011737592803335861
216,0.07069465303839922,0.007296294133669168
217,0.019148154764594305,0.00771969755094859
218,0.026808240778663672,0.017305359417429056
219,0.0019778597561879163,0.0022605258563446196
220,0.06514899328749263,0.001633127466648121
221,0.0214895051158554,0.0027277175476116966
222,0.007792237655517176,0.004378944167507948
223,0.012284216167264161,0.001599614840955832
224,0.007430807331023248,0.006705794662852815
225,0.023370826479181706,0.008214913737567331
226,0.010023216368598153,0.008569073297580498
227,0.09457112878263024,0.008377922885532518
228,0.0189394787873417,0.0012112420428671555
229,0.0364464808732895,0.005838670069164387
230,0.008684334816381034,0.0038762547821282745
231,0.012215344265039674,0.0009994235654968708
232,0.007443168954499424,0.00543955454785694
233,0.0027363336537617466,0.0038785901567408576
234,1.0595677265301529e-05,0.013279874197550612
235,0.009716530376641608,0.0044333583959832445
236,0.0206818790487453,0.014564096697063711
237,0.014636162195790559,0.0002519869207082692
238,0.03989449085003677,0.002685564035852961
239,0.02371459734156678,0.003527583352454844
240,0.0004894614247828444,0.0036310404477968294
241,0.0014577885970831206,0.002832926173913064
242,0.014266490788979236,0.004713603349505213
243,0.02533455866568257,0.004604191048900974
244,0.020360476838364727,0.00935259148013512
245,0.011443037122147337,0.015348549029463587
246,0.06283060023697296,0.009427323467740889
247,0.022009870599328574,0.0019555259319286034
248,0.0034023896996327463,0.009301797082309049
249,0.004804256666704643,0.0059485494446911424
250,0.0076147600613234445,0.002979003855936302
251,0.02963993552781302,0.0010533707190500952
252,0.030277147785573,0.003680083314663074
253,0.017272425564269,0.004962787820678161
254,0.018311979233741504,0.01502276427099436
255,0.046733411876046016,0.005209870454699894
256,0.0006325030678642762,0.011318626597820902
257,0.01582140642766089,0.0069636200200926535
258,0.017612075885495238,0.0056820832013839695
259,0.007259804872936204,0.003515906479391706
260,0.005787594381797545,0.0009691804642626423
261,0.0030842250573056007,0.003971421297594979
262,0.003968375460220441,0.0053893439936845144
263,0.025662730336538153,0.007446809027456425
264,0.02301822588574226,0.01407273387855601
265,0.05258340302396125,0.0012734797762952166
266,0.015556220171660085,0.0008204171014349892
267,0.02638529666115741,0.0018915366675411605
268,0.004946121012312177,0.0035386763818652245
269,0.01675882954127078,0.0007344753156883765
270,0.005586570838125415,0.010801107583650715
271,0.02417845254629175,0.0007862038633590362
272,0.004781005041594677,0.0037903129963814397
273,0.017147337707664856,0.019306541923035603
274,0.026254616641552153,0.0028275548123037897
275,0.0437133495310692,0.003945381870663844
276,0.031663121236746916,0.007490480532713617
277,0.028197746122259337,0.0005914336206613857
278,0.0063170839206936336,0.00600634996635474
279,0.0023236908891522967,0.002622508921310329
280,0.01151661821426736,0.001740554698831387
281,0.023539768666689442,0.0035113524988967804
282,0.048619736753636456,0.002501886822565469
283,0.016209031620949443,0.010563016141887704
284,0.05595430001616669,0.0026240269148085638
285,0.004078747098400559,0.0045735976414749135
286,0.0197259134999212,0.010130504763619097
287,0.0029785626090211292,0.0015148407425158439
288,0.016192255131946165,0.005334812996478311
289,0.03220232347980295,0.0012871417177793276
290,0.010439979674366218,0.00381308289885518
291,0.02409515875001178,0.00704874442472514
292,0.02440537663439013,0.01720353708431599
293,0.028963578129045153,0.003832583276871304
294,0.04773146580956278,0.007431629092474301
295,0.03094290950707551,0.008185371248716766
296,0.0016461561929105861,0.0010912037877752745
297,0.028479414542895043,0.0038433260000894087
298,0.01458347813383254,0.0007452180389064811
299,0.02182709516650233,0.0001863628940919071
300,0.001230864508984797,0.01357214633032755
301,0.0176588734600836,0.010087183564553959
302,0.013405592011174194,0.013428404022916895
303,0.03117925197496524,0.011369187458185381
304,0.0041284879166738064,5.9552052623201845e-05
305,0.008543942092615942,0.0031030122478694633
306,0.02521211972839471,0.002911861835821483
307,0.030885221930853357,0.003296614803260711
308,0.002516179026138432,0.006926020488828621
309,0.0033529432057280983,0.005294878090601474
310,0.01939156101732742,0.00565102271903517
311,0.032230872943545485,0.010560213692352605
312,0.013328479026632367,0.0012459223558654031
313,0.03603589837925936,0.00013019713465678429
314,0.024084268748378046,0.0005425075225260478
315,0.0158046299386575,0.0015358591140297584
316,0.005154502665196237,3.0826944887429875e-05
317,0.01692659443130462,0.005848245105076311
318,0.017118788243922156,0.004683009942078931
319,0.017500821274209766,0.010442510811873529
320,0.006652908025129689,0.006929523550747607
321,0.02091586692168712,0.007838334581272477
322,0.01886736931706401,0.004301876805289595
323,0.005866473312550191,0.006908038104311176
324,0.0001495167791880081,0.0038397061694395163
325,0.005175399695358407,0.006702641907125884
326,0.02486363967611399,0.004859097187875028
327,0.0063847785254441125,0.004178452257009191
328,0.004642966912777435,0.0008393336357976899
329,0.022781883417852533,0.00583434962613083
330,0.03215434860774058,0.007378966394958164
331,0.011175201946830193,3.8416912378602674e-05
332,0.013645172047117182,0.007406990890310494
333,0.05138609149298329,0.002970362969869189
334,0.002015533275353476,0.00018134183867468678
335,0.011362097920815217,0.0015830336812059365
336,0.0032516956229708405,0.007103976034315007
337,0.02336435134307513,0.0014112668784431737
338,0.035630319399493515,0.005181495653155732
339,0.011662308776665187,0.004089124178074277
340,0.030270672649466424,0.0019043812279107009
341,0.004414276878468126,0.0033314118849896435
342,0.002573866602360586,0.002611649429361318
343,0.015333710949088974,0.0016448043397114809
344,0.045908126346827116,0.0067802931129972155
345,0.03888319231993814,0.0017169674152430758
346,0.010198339367843867,0.006628610531903778
347,0.001559036179840434,0.006013472858923619
348,0.0025470830848288717,0.011299359757266147
349,0.04162747273164896,0.007762434906360305
350,0.010487071573323126,0.0053106418692370205
351,0.00666939018976459,0.003674945490515169
352,0.009983482578853287,0.00207159405017876
353,0.005933873592932237,0.0014654475694575453
354,0.01006971961881803,0.0014731543056794028
355,0.01193249854693007,0.002916415816316187
356,0.028777859452534138,0.008490721479325058
357,0.0047642285525912875,0.013286296477735382
358,0.02508202835752643,0.0006710698949539129
359,0.013392641738961042,0.0019521396387403023
360,0.014474283793126375,0.002234719966874854
361,0.01808829271369644,0.0008749480986411928
362,0.016598128436080495,0.0004974347925013056
363,0.039769991642169544,0.007129665155054532
364,0.008652842108953673,0.00703181295878319
365,0.014259132679767195,0.005774447267315352
366,0.024827732103159417,0.004132795683331469
367,3.5318924216931613e-06,0.020621357829974984
368,0.0008246968804819788,0.0008708611930687837
369,0.02459197828400661,0.0011459683224426254
370,0.040619117445235275,0.0036580140245729975
371,0.01035639155371787,0.0007955453618098129
372,0.0064651290780392,0.005938157027664648
373,0.006055429557114633,0.004740109851359087
374,0.019626726187743193,0.005217927497113584
375,0.010169495579732846,0.004651365616077152
376,0.011150184375509353,0.004233917404060428
377,0.03445096165499273,0.004832590686021376
378,0.0102672112700683,0.0011408304982944983
379,0.005024411294327902,0.008940631398458132
380,0.016037734838493967,0.0048578127318381625
381,0.013117742778800456,0.009538604068035195
382,0.022659738804933216,0.0026183052470076795
383,0.006098989563649682,0.004023733688919062
384,0.0035677999947187344,0.002855112232733381
385,0.028547109147645522,0.009573868224686644
386,0.018909163377388127,0.000573568004874403
387,0.0030589131616162724,0.008518162131023965
388,0.01684330063502465,0.01078324196786351
389,0.053805732126260164,0.0062795887960385155
390,0.020503812805814647,0.0031166741893535743
391,0.012374279424019086,0.0068281682925572795
392,0.003989861139119533,0.006121367166029401
393,0.00035171762033403553,0.005369376540746096
394,0.036173936508076654,0.0107168005601328
395,0.017170295008406278,0.025554019318149823
396,0.05277412521473657,0.007843238867959013
397,0.020682173373113788,0.004233100022946301
398,0.020480266856336304,0.0057248205567959065
399,0.009759501734439735,0.0025530315265831494
400,0.006874239950226901,4.402181144924633e-05
401,0.002353417650368783,0.004992213540798041
402,0.01629055947101865,0.005906979776585164
403,0.022825737748756125,0.006599768655436877
404,0.027424261681892936,0.0077160777202989195
405,0.047295571419843474,0.009955118130206886
406,0.012362800773648375,0.0032829528617766
407,0.0055218194770597084,0.0023177425343552382
408,0.0212616980546515,0.0007331908596515113
409,0.008344095846417765,0.004120651735345371
410,0.003471850250594155,0.007195756256593411
411,0.025339267855578274,0.0017869118848929944
412,0.002970321526703623,0.0018587246542332014
413,0.04089637100034377,0.011412858963442352
414,0.014893401693842345,0.00870417471892404
415,0.05642845657378848,0.004668297082019102
416,0.02952456037536877,0.0035161400168530754
417,0.018010885404786126,0.004548258826927221
418,0.0048492882950821325,0.009170198722884715
419,0.005007929129693056,0.0015386615635648582
420,0.006202003092617814,0.0010232443865461072
421,0.0012470523492512098,0.006217234293879992
422,0.040601752307494965,0.006206374801930981
423,0.009219122193909857,0.011849223709821999
424,0.03328720310202149,0.008797122628508847
425,0.007003448347989827,0.0029480601423181874
426,0.011413016036562307,0.003759369282763547
427,0.012821063815372291,0.004498982422600051
428,0.019679410249701268,0.0073240850915601285
429,0.046883517303970945,0.007807274098924122
430,0.0421902209241834,0.008857024987324102
431,0.059101510488327014,0.0028179797763918657
432,0.02632996367988305,0.01016530184534803
433,0.034657577361665914,0.0045175486507706974
434,0.0031998945341183416,0.009636456264306315
435,0.005705183558622984,0.005627201897985934
436,0.0017933183771507988,0.005928581991752724
437,0.014412181351377007,0.006204623270971377
438,0.01591352995499523,0.0114919113940819
439,0.0006227903637043841,0.0069194814399131666
440,0.03300229711333241,0.006064150488018782
441,0.020588283899568627,0.005527247864563378
442,0.036798787142360456,0.015154012324227084
443,0.017323049355647657,0.00361551020662243
444,0.002714553650494167,0.005513585923079045
445,0.022711834218154203,0.005880356506000606
446,0.009216767598962006,0.004838195585091576
447,0.01536373203467395,0.00016476067892456925
448,0.0013182788464234374,0.0009396379754122997
449,0.01692512280946218,0.004821380887880311
450,0.026332906923567878,0.01409608762468273
451,0.011635230934764984,0.02118780294228073
452,0.028985063807944245,0.0026562550844637656
453,0.009735072811855816,0.0013986558555345585
454,0.00989606824141459,0.0039877689198839494
455,0.011080723824548,0.005397751342290036
456,0.010608627537505522,0.0005221897633955752
457,0.017135270408557113,0.0065398662966218435
458,0.012223879671725613,0.010974392379911713
459,0.018485630611144943,0.009335192939270431
460,0.021279946165497332,0.00937652906991504
461,0.009111105150677534,0.0035544401605007714
462,0.01834553221174834,0.0009931180540427853
463,0.039470369435056496,0.008179416043454513
464,0.0036666929825281414,0.004340644023859586
465,0.002906747463111814,0.0054372191732445785
466,0.02329871700890407,0.0003589470779692405
467,0.028271915863116392,0.0064061661000460735
468,0.02164608567988685,0.0023300032510720214
469,0.01406752751588658,0.008239201633539306
470,0.02104124910265981,0.005861439971637905
471,0.015906760494520167,0.0032436017995529642
472,0.002710433109335497,0.004533078891944875
473,0.005283711062959162,0.006465251077746759
474,0.020965019091223336,0.007439219059965252
475,0.019703544847916643,0.006118915022686133
476,0.006457182320090238,0.0011389621986044318
477,0.008716416172545427,0.004392722877722743
478,0.013648409615170498,0.01667364058469878
479,0.05772201217325962,0.0038526674985404075
480,0.013251954690827461,0.009063588871815798
481,0.006389487715339759,2.125190897528384e-05
482,0.013312585510734443,0.0006974596280773238
483,0.020459369826174134,0.00019266840554599263
484,0.006316200947588169,0.001560263778732418
485,0.008422680452802034,0.0025840920089317265
486,0.009019275947711625,0.013929808952259704
487,0.03120044332949584,0.01163086618353626
488,0.03189504883910943,0.001838640432563654
489,0.013416776337176473,0.00044348763894830334
490,0.005545659750906651,0.0014690674001072157
491,0.009294469232240754,0.0006948907160031492
492,0.015581532067349413,0.0002441634157557271
493,0.018651040906230876,0.010527401679044202
494,0.0030948207345708467,0.00048097040148187276
495,0.02555706788825368,0.010637397823301864
496,0.016992228765475736,0.0020920285780396952
497,0.022404265253092248,0.009865322976349233
498,0.017365726389077296,0.009303782150730244
499,0.025654489254220758,0.003163615219068383
500,0.011515440916793518,0.004206827058553575
501,0.022171749001992758,0.0027991800107596276
502,0.006478667998989329,0.0018878000681610274
503,0.0009603804143513694,0.003459156876303382
504,0.028116806920927218,0.00060813154914241
505,0.01489193007199996,0.002044854010863739
506,0.02148185268227487,0.001403326604760169
507,0.007501739503826987,0.011529978000268448
508,0.036864127152163084,0.006040563204430471
509,0.0026724652658015047,0.0011083687911785933
510,0.0221955892758397,0.0037380006050575787
511,0.002150333836117402,0.005625683904487699
512,0.030211513451401883,0.0014399919861793897
513,0.012353971042593892,0.002185793868739072
514,0.025405196514117878,0.00590242579609046
515,0.02696894188385396,0.0065402166028138975
516,0.04254517611257069,0.010538961783376877
517,0.03705396636983288,0.0005944696076580769
518,0.02126640724454726,0.003223867884075693
519,0.014145523473533872,0.001477474748712737
520,0.023360819450653325,9.458267181461366e-06
521,0.0013945088578598552,0.0036833528391206904
522,0.006224666068990858,0.0042363695474034735
523,0.011906009353766844,0.0016986347245337985
524,0.001981391648609665,0.008803661677424302
525,0.02035665062157449,0.008443897218340934
526,0.015642457211624883,0.011240391548295925
527,0.004205600901215634,0.006748882324456806
528,0.01024454829369531,0.01062011605116786
529,0.003906273018471129,0.0024449036820157755
530,0.00796647768165748,0.0059519357378794435
531,0.014496946769499308,0.009372558933073538
532,0.028729884580471876,0.010667173849613354
533,0.022620005015188405,0.0022057613216774907
534,0.07540266563661085,0.0298070867940341
535,0.03372309749174085,0.015194063998834606
536,0.024790058583993857,0.011085906517667166
537,0.02082845258424848,0.007718529863642187
538,0.0629804113405294,0.008113091404454487
539,0.003834457872561925,0.008446115824222833
540,0.013016789520411687,0.0019342740229533195
541,0.04587869390997906,0.0025126295457835734
542,0.026169556899061364,0.004403699138402439
543,0.010783750536751291,0.001945367052363478
544,0.024856870215638927,0.000761682429925914
545,0.043200047832439414,0.019401825207232992
546,0.042843032373472756,0.009503806986306262
547,0.015472632051011681,0.003188603727424244
548,0.024667619646706107,0.008098845619317174
549,0.003775298674497385,0.007049561805839488
550,0.011707340405042621,0.0031118866713977233
551,0.008786759696612134,0.0016178307629348687
552,0.00776810305730169,0.007211052960306441
553,0.04995067154790461,0.008009634309112945
554,0.05134782932508081,0.00879782324089251
555,0.000500645750785067,0.009434329591579083
556,0.052502758146997675,0.0032617009528010943
557,0.06821555888268932,0.0005203214637052866
558,0.009875171211252476,0.0039422291149364685
559,0.015186548764848762,0.002771389052868667
560,0.009581729815877571,0.007717128638874415
561,0.00023987436031153164,0.002097983783301949
562,0.0018248110845781595,0.016305235239548077
563,0.005027060213644241,0.005240580630856639
564,0.0036469732498399243,0.009108895139301909
565,0.0032408056213370506,0.00649280849817635
566,0.01637473624040392,0.00262729643926618
567,0.0015207740119378976,0.011354591366856237
568,0.012519087013311392,0.008298636917432045
569,0.010250140456696477,0.004363413926333659
570,0.0004567914198815304,0.011187612082049436
571,0.016930126323726424,0.004789970099339902
572,0.024053953338424527,0.014916154419925665
573,0.0007964417411078228,0.005757749338834772
574,0.008739373473286849,0.0032027327438310937
575,0.026447693427275154,0.0029983874652215192
576,0.02444805366781977,0.002990914266460809
577,0.0010707520525314318,0.0017909987904651814
578,0.0008226366099026161,0.0042230579121114165
579,0.022615001500924214,0.004826635480758901
580,0.014889869801420597,0.002443385688517763
581,0.020416398468376007,0.001440225523640537
582,0.02487747292143261,0.010827147010582072
583,0.023606285973965968,0.0007125227943292067
584,0.008884181062579155,0.00043146045969266744
585,0.01420409402286138,0.0014417435171387716
586,0.015845835350244752,0.003835969570059383
587,0.016955732543784185,0.004664210176446915
588,0.006447763940298945,0.011110427951100066
589,0.005260165113480708,0.005548850079730716
590,0.016800034952858034,0.0006999117714203695
591,0.018909163377388183,0.012796218115264324
592,0.04189736817754541,0.009178255765298404
593,0.008839738082938642,0.004764631284792209
594,0.026913903226948088,0.00026693331822946753
595,0.026973651073749605,0.002046255235631289
596,0.01748492775831173,0.004909190973317212
597,0.00440721309362474,0.0035608624406857636
598,0.0032140221038053363,8.337287367266022e-05
599,0.002294847101041275,0.006101983556744184
600,0.0014368915669211169,0.008460828684282662
601,0.053116130130910655,0.0015118047555191527
602,0.008624292645211029,0.006803179784201641
603,0.0013933315603859575,0.010026814130816186
604,0.021851818413454682,0.0026743542377118956
605,0.006883364005649761,0.0023987800334155374
606,0.008451229916544623,0.004389453353265127
607,0.02296142128262557,0.012779636955514206
608,0.002205666817391705,0.008793619566589639
609,0.06275907941543224,0.00815874797813243
610,0.01578137831354759,0.00825344741867684
611,0.02890736217466544,0.0003583632343158172
612,0.009972298252851008,0.0070538822488728226
613,0.028335195602339713,0.008402794625157695
614,0.0028581839423125754,0.003691409881534602
615,0.009110810826309046,0.0056475196571161845
616,0.007489083555982379,0.001940579534407405
617,0.028910599742718757,0.0028622351253022593
618,0.023500329201313064,0.011706182014795008
619,0.021738503531589737,0.007672873289964244
620,0.016354133534610293,0.012526248810038165
621,0.004871951271455122,0.009275757655377914
622,0.003877134905991564,0.006264642398517317
623,0.004613240151560949,0.0005993738943448346
624,0.0064212747471356635,0.002280259771821891
625,0.001666170249967236,0.005905812089279205
626,0.008154550953116402,0.008094525176283618
627,0.021974551675110976,0.00472691498479727
628,0.006094280373754035,0.008511973388300564
629,0.02672582995548911,0.003350445188083029
630,0.016090713224820363,0.0014701183186829336
631,0.022865765862869425,0.0023809144176285546
632,0.013800575313674845,0.005284485673575201
633,0.011279392773272168,0.004201922771866595
634,0.012456690247193536,0.002830590799300259
635,0.03362008396277272,0.0026351199442189444
636,0.01699546633352894,0.009115550956948049
637,0.01924793072550912,0.016467193468937547
638,0.03981325732433616,0.0021076755879450015
639,0.0418199608686351,0.01580464769131995
640,0.00019307678572311193,0.018574985825613233
641,0.033011126844386895,0.01992880248858442
642,0.0020911746380528617,0.005162462350062569
643,0.0007537647076781284,0.002744999319745478
644,0.024188459574820076,0.009736994141382405
645,0.012303347251215402,0.007911782112841492
646,0.0033164469840365474,0.012539560445330444
647,0.04124573402572995,0.018383952182295826
648,0.01358395257847328,0.01637191018474038
649,0.002579458765361753,0.004519416950460764
650,0.02427940580468052,0.0068052816213530765
651,0.0337701893906977,0.0013722661224113697
652,0.025023752132567356,0.003235194450947221
653,0.03391499697999001,0.00563152234101949
654,0.03675375551398291,0.006796523966555501
655,0.0103805261519333,0.015956447041144406
656,0.015879976976988508,0.008414471498220832
657,0.03926434237712023,0.004833641604597094
658,0.03813619707273519,0.0026361708627946623
659,0.007167387021233318,0.0030262951918429426
660,0.0018430591954238795,0.009320830385402767
661,0.015469983131695286,0.006169008808127874
662,0.005953299001251855,0.004527941067797081
663,0.0032066639945933506,0.005916321275036052
664,0.005312260526701695,0.00397585850935922
665,0.050709439769846876,0.005769893286820871
666,0.035505231542889315,0.008761508165665455
667,0.0060368871219003695,0.012918241438776734
668,0.008390599096637641,0.013783964807697835
669,0.02884496540854764,0.009287200990979905
670,0.03725646153534734,0.009698927535195745
671,0.003885964637045991,0.0010635295986149984
672,0.0060033341438935905,0.000751406781630326
673,0.019756523234243095,6.912708853534788e-05
674,0.010110042057299817,0.009055298291940739
675,0.018336408156325423,0.007125695018212808
676,0.03279656437976469,0.011715523513246007
677,0.03140941363111688,0.005758216413757289
678,0.010233952616430009,0.007820235428024569
679,0.017319517463225853,0.010345592765446998
680,0.0005986557654890645,0.007371259658736307
681,0.01726271286010911,0.0012327274893038087
682,0.01872432767398252,0.013834525668062092
